epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,train_roc-auc_epoch,train_roc-auc_step,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,0.36666667461395264,,0.25757575035095215,1.1553306579589844,,0.47311830520629883,,0.36666667461395264,,0.5914193391799927,,,,,,
0,99,,,,,,,,0.35277777910232544,,0.27272725105285645,1.1140422821044922,,0.27203065156936646,,0.35277777910232544,,0.5635467171669006,,,,,,
0,149,,,,,,,,0.36666667461395264,,0.26801347732543945,1.1245677471160889,,0.4838709831237793,,0.36666667461395264,,0.7434133291244507,,,,,,
0,199,,,,,,,,0.49673205614089966,,0.41111111640930176,1.0299229621887207,,0.35104668140411377,,0.49673205614089966,,0.7028948664665222,,,,,,
0,249,,,,,,,,0.32034632563591003,,0.21666666865348816,1.356634259223938,,0.2145593762397766,,0.32034632563591003,,0.49821072816848755,,,,,,
0,299,,,,,,,,0.4791666865348816,,0.39774858951568604,1.0169379711151123,,0.34285715222358704,,0.4791666865348816,,0.5539281368255615,,,,,,
0,349,,,,,,,,0.40740740299224854,,0.34166663885116577,0.9887513518333435,,0.2969696819782257,,0.40740740299224854,,0.6345327496528625,,,,,,
0,399,,,,,,,,0.4166666865348816,,0.365217387676239,0.9360908269882202,,0.5111111402511597,,0.4166666865348816,,0.7005208730697632,,,,,,
0,449,,,,,,,,0.4305555522441864,,0.37037038803100586,1.029955506324768,,0.3253968358039856,,0.4305555522441864,,0.6415772438049316,,,,,,
0,499,,,,,,,,0.4920635223388672,,0.4658384919166565,0.8110343813896179,,0.44380950927734375,,0.4920635223388672,,0.6856998801231384,,,,,,
0,507,,,,,,,,,,,,,,,,,,0.3412967920303345,0.26257097721099854,1.1175477504730225,0.24130100011825562,0.3412967920303345,0.5138159394264221
0,507,,,,,,,0.3960699737071991,,0.3324674963951111,,,0.34216469526290894,,0.3960699737071991,,0.59404456615448,,,,,,,
1,549,,,,,,,,0.5641025900840759,,0.43047618865966797,1.0607737302780151,,0.38333332538604736,,0.5641025900840759,,0.6799189448356628,,,,,,
1,599,,,,,,,,0.4236111044883728,,0.38624340295791626,0.9998550415039062,,0.4145299196243286,,0.4236111044883728,,0.6581101417541504,,,,,,
1,649,,,,,,,,0.4740740954875946,,0.4096728265285492,0.9806624054908752,,0.3636363744735718,,0.4740740954875946,,0.6794618368148804,,,,,,
1,699,,,,,,,,0.31904762983322144,,0.2380952388048172,1.0780668258666992,,0.2261904776096344,,0.31904762983322144,,0.5533609986305237,,,,,,
1,749,,,,,,,,0.3868092894554138,,0.3611111044883728,0.9303110241889954,,0.33873143792152405,,0.3868092894554138,,0.710039496421814,,,,,,
1,799,,,,,,,,0.3444444239139557,,0.28811368346214294,1.1140084266662598,,0.24761904776096344,,0.3444444239139557,,0.5420290231704712,,,,,,
1,849,,,,,,,,0.4047619104385376,,0.34366923570632935,0.9823022484779358,,0.4285714030265808,,0.4047619104385376,,0.7944658994674683,,,,,,
1,899,,,,,,,,0.4523809552192688,,0.36140352487564087,1.0042275190353394,,0.3055555820465088,,0.4523809552192688,,0.6958104968070984,,,,,,
1,949,,,,,,,,0.3928571343421936,,0.35501354932785034,0.9826765060424805,,0.32900434732437134,,0.3928571343421936,,0.584805965423584,,,,,,
1,999,,,,,,,,0.3452380895614624,,0.29298245906829834,1.165223479270935,,0.2777777910232544,,0.3452380895614624,,0.4720644950866699,,,,,,
1,1015,,,,,,,,,,,,,,,,,,0.34638696908950806,0.268971711397171,1.118213415145874,0.2511333227157593,0.34638696908950806,0.5116674304008484
1,1015,,,,,,,0.437162309885025,,0.38412827253341675,,,0.3813234865665436,,0.437162309885025,,0.6522902250289917,,,,,,,
2,1049,,,,,,,,0.40463459491729736,,0.36742424964904785,0.9142560958862305,,0.39753085374832153,,0.40463459491729736,,0.6468179225921631,,,,,,
2,1099,,,,,,,,0.476190447807312,,0.3391813039779663,1.0806305408477783,,0.2638888955116272,,0.476190447807312,,0.6355819702148438,,,,,,
2,1149,,,,,,,,0.49059832096099854,,0.45773524045944214,0.9505519866943359,,0.4621577858924866,,0.49059832096099854,,0.608779788017273,,,,,,
2,1199,,,,,,,,0.4101010262966156,,0.36140352487564087,0.975983738899231,,0.3365539312362671,,0.4101010262966156,,0.6746400594711304,,,,,,
2,1249,,,,,,,,0.380952388048172,,0.2735042870044708,1.1694726943969727,,0.2222222238779068,,0.380952388048172,,0.6739115715026855,,,,,,
2,1299,,,,,,,,0.38148146867752075,,0.32446807622909546,0.9546830654144287,,0.3065134286880493,,0.38148146867752075,,0.6523119807243347,,,,,,
2,1349,,,,,,,,0.41898149251937866,,0.3745850920677185,0.975794792175293,,0.33968254923820496,,0.41898149251937866,,0.6269906759262085,,,,,,
2,1399,,,,,,,,0.4833333492279053,,0.46792328357696533,0.8924899697303772,,0.5249999761581421,,0.4833333492279053,,0.8039141893386841,,,,,,
2,1449,,,,,,,,0.4465811848640442,,0.38596490025520325,1.0035542249679565,,0.3980952501296997,,0.4465811848640442,,0.6702527403831482,,,,,,
2,1499,,,,,,,,0.488095223903656,,0.4722222089767456,0.93548184633255,,0.4583333134651184,,0.488095223903656,,0.6261551976203918,,,,,,
2,1523,,,,,,,,,,,,,,,,,,0.3499128222465515,0.27512601017951965,1.054841160774231,0.25915566086769104,0.3499128222465515,0.5182361602783203
2,1523,,,,,,,0.4656316637992859,,0.4126494824886322,,,0.40085381269454956,,0.4656316637992859,,0.6847984790802002,,,,,,,
3,1524,0.3342573046684265,0.2616000175476074,1.045159935951233,0.24295857548713684,0.3342573046684265,0.5300372838973999,,,,,,,,,,,,,,,,,
