epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,train_roc-auc_epoch,train_roc-auc_step,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,0.44985756278038025,,0.4128205180168152,1.0864533185958862,,0.6424501538276672,,0.44985756278038025,,0.6171461343765259,,,,,,
0,99,,,,,,,,0.385185182094574,,0.3232323229312897,1.1034348011016846,,0.38314175605773926,,0.385185182094574,,0.6073751449584961,,,,,,
0,149,,,,,,,,0.5190476179122925,,0.4461538791656494,1.1048541069030762,,0.3958333134651184,,0.5190476179122925,,0.6552684307098389,,,,,,
0,199,,,,,,,,0.46078431606292725,,0.38675957918167114,1.0425498485565186,,0.3333333134651184,,0.46078431606292725,,0.634208083152771,,,,,,
0,249,,,,,,,,0.3333333432674408,,0.1705426424741745,1.4141967296600342,,0.1145833358168602,,0.3333333432674408,,0.46745070815086365,,,,,,
0,299,,,,,,,,0.5111111402511597,,0.5172927975654602,0.9231714606285095,,0.7530864477157593,,0.5111111402511597,,0.757546603679657,,,,,,
0,349,,,,,,,,0.5370370149612427,,0.47979795932769775,0.8790024518966675,,0.44017094373703003,,0.5370370149612427,,0.686660647392273,,,,,,
0,399,,,,,,,,0.4791666865348816,,0.43768632411956787,0.8762006759643555,,0.45185187458992004,,0.4791666865348816,,0.7191841006278992,,,,,,
0,449,,,,,,,,0.3083333373069763,,0.24274098873138428,1.0385971069335938,,0.2094017118215561,,0.3083333373069763,,0.6341272592544556,,,,,,
0,499,,,,,,,,0.4920635223388672,,0.45454543828964233,0.8924351930618286,,0.42351046204566956,,0.4920635223388672,,0.6418182253837585,,,,,,
0,507,,,,,,,,,,,,,,,,,,0.3552702069282532,0.2715970575809479,1.0913076400756836,0.23397265374660492,0.3552702069282532,0.5255759358406067
0,507,,,,,,,0.3920835554599762,,0.32802054286003113,,,0.33602839708328247,,0.3920835554599762,,0.5932904481887817,,,,,,,
1,549,,,,,,,,0.39743590354919434,,0.31594204902648926,1.0976622104644775,,0.265359491109848,,0.39743590354919434,,0.611228883266449,,,,,,
1,599,,,,,,,,0.5,,0.4706888794898987,0.8835629820823669,,0.4990476369857788,,0.5,,0.7024925947189331,,,,,,
1,649,,,,,,,,0.42222222685813904,,0.3535483777523041,1.0580883026123047,,0.3125,,0.42222222685813904,,0.6129633188247681,,,,,,
1,699,,,,,,,,0.4285714030265808,,0.37037038803100586,1.0286415815353394,,0.3333333432674408,,0.4285714030265808,,0.6131118535995483,,,,,,
1,749,,,,,,,,0.40463459491729736,,0.36742424964904785,0.8701362609863281,,0.39753085374832153,,0.40463459491729736,,0.7725256681442261,,,,,,
1,799,,,,,,,,0.3740740716457367,,0.3174603283405304,1.0792725086212158,,0.2757936716079712,,0.3740740716457367,,0.5760754942893982,,,,,,
