epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,0.9259768724441528,,,,,,,,,
0,99,,,,,,,,,0.9391354918479919,,,,,,,,,
0,149,,,,,,,,,1.039926528930664,,,,,,,,,
0,199,,,,,,,,,0.961349606513977,,,,,,,,,
0,249,,,,,,,,,0.9873512387275696,,,,,,,,,
0,299,,,,,,,,,0.8579521179199219,,,,,,,,,
0,349,,,,,,,,,1.000312089920044,,,,,,,,,
0,399,,,,,,,,,0.8555448651313782,,,,,,,,,
0,449,,,,,,,,,0.9461336135864258,,,,,,,,,
0,499,,,,,,,,,0.7650898694992065,,,,,,,,,
0,507,,,,,,,,,,,,,0.4217790365219116,0.39058592915534973,0.9331220388412476,0.4421001672744751,0.4217790365219116,0.6455854177474976
0,507,,,,,,,0.47474205493927,0.44486692547798157,,0.4992291331291199,0.47474205493927,0.7035980820655823,,,,,,
1,549,,,,,,,,,0.7469287514686584,,,,,,,,,
1,599,,,,,,,,,0.9496622681617737,,,,,,,,,
1,649,,,,,,,,,1.0958921909332275,,,,,,,,,
1,699,,,,,,,,,0.7274218797683716,,,,,,,,,
1,749,,,,,,,,,0.8356773257255554,,,,,,,,,
1,799,,,,,,,,,0.753995954990387,,,,,,,,,
1,849,,,,,,,,,0.7318053245544434,,,,,,,,,
1,899,,,,,,,,,0.8865637183189392,,,,,,,,,
1,949,,,,,,,,,1.0392948389053345,,,,,,,,,
1,999,,,,,,,,,0.8489552736282349,,,,,,,,,
1,1015,,,,,,,,,,,,,0.42144545912742615,0.38889414072036743,0.926871120929718,0.44033247232437134,0.42144545912742615,0.646017849445343
1,1015,,,,,,,0.5111028552055359,0.49556171894073486,,0.5521597266197205,0.5111028552055359,0.7469973564147949,,,,,,
2,1049,,,,,,,,,0.7759016156196594,,,,,,,,,
2,1099,,,,,,,,,0.8375470638275146,,,,,,,,,
2,1149,,,,,,,,,0.718170166015625,,,,,,,,,
2,1199,,,,,,,,,0.8708891868591309,,,,,,,,,
2,1249,,,,,,,,,0.7472130656242371,,,,,,,,,
2,1299,,,,,,,,,0.7505210041999817,,,,,,,,,
2,1349,,,,,,,,,0.9207976460456848,,,,,,,,,
2,1399,,,,,,,,,0.716467559337616,,,,,,,,,
2,1449,,,,,,,,,1.01541006565094,,,,,,,,,
2,1499,,,,,,,,,0.8914806246757507,,,,,,,,,
2,1523,,,,,,,,,,,,,0.42783063650131226,0.39992910623550415,0.9562910795211792,0.43768635392189026,0.42783063650131226,0.6545793414115906
2,1523,,,,,,,0.5432837009429932,0.5326395630836487,,0.586244523525238,0.5432837009429932,0.7763106226921082,,,,,,
3,1524,0.423007994890213,0.3943270146846771,0.9365465641021729,0.42999863624572754,0.423007994890213,0.6625474691390991,,,,,,,,,,,,
