epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,train_roc-auc_epoch,train_roc-auc_step,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,0.28205129504203796,,0.1788617968559265,1.2039525508880615,,0.1309523731470108,,0.28205129504203796,,0.5535581111907959,,,,,,
0,99,,,,,,,,0.32592594623565674,,0.2525252401828766,1.0893512964248657,,0.26053640246391296,,0.32592594623565674,,0.5116584300994873,,,,,,
0,149,,,,,,,,0.476190447807312,,0.41325539350509644,1.1993364095687866,,0.3888888955116272,,0.476190447807312,,0.6777431964874268,,,,,,
0,199,,,,,,,,0.3333333432674408,,0.23129253089427948,1.203477382659912,,0.1770833283662796,,0.3333333432674408,,0.6208341717720032,,,,,,
0,249,,,,,,,,0.27272728085517883,,0.1538461595773697,1.322177529335022,,0.1071428582072258,,0.27272728085517883,,0.42605578899383545,,,,,,
0,299,,,,,,,,0.375,,0.2957393527030945,1.1346807479858398,,0.2523616850376129,,0.375,,0.5814467072486877,,,,,,
0,349,,,,,,,,0.35648149251937866,,0.27716729044914246,1.2432397603988647,,0.39321792125701904,,0.35648149251937866,,0.4605400562286377,,,,,,
0,399,,,,,,,,0.5,,0.46464645862579346,0.954721987247467,,0.523809552192688,,0.5,,0.6341146230697632,,,,,,
0,449,,,,,,,,0.39444446563720703,,0.3281653821468353,1.0140570402145386,,0.3333333432674408,,0.39444446563720703,,0.5804265141487122,,,,,,
0,499,,,,,,,,0.380952388048172,,0.306547611951828,1.0167696475982666,,0.35209235548973083,,0.380952388048172,,0.6296248435974121,,,,,,
0,507,,,,,,,,,,,,,,,,,,0.3154222369194031,0.23882710933685303,1.1722270250320435,0.23517104983329773,0.3154222369194031,0.4960622787475586
0,507,,,,,,,0.3748736083507538,,0.30182376503944397,,,0.31030577421188354,,0.3748736083507538,,0.5691753625869751,,,,,,,
1,549,,,,,,,,0.5320513248443604,,0.4183574914932251,1.1080671548843384,,0.3490196168422699,,0.5320513248443604,,0.6495224237442017,,,,,,
1,599,,,,,,,,0.3611111342906952,,0.2814815044403076,1.0142563581466675,,0.29501914978027344,,0.3611111342906952,,0.5850446820259094,,,,,,
1,649,,,,,,,,0.4740740954875946,,0.4096728265285492,1.009234070777893,,0.3636363744735718,,0.4740740954875946,,0.5999035239219666,,,,,,
1,699,,,,,,,,0.5023809671401978,,0.5015873312950134,1.108721375465393,,0.5682539939880371,,0.5023809671401978,,0.5997189283370972,,,,,,
1,749,,,,,,,,0.385026752948761,,0.3492063581943512,1.0152448415756226,,0.34285715222358704,,0.385026752948761,,0.5780568718910217,,,,,,
1,799,,,,,,,,0.47777777910232544,,0.4311188757419586,0.9814949035644531,,0.4886363744735718,,0.47777777910232544,,0.6721839308738708,,,,,,
1,849,,,,,,,,0.380952388048172,,0.30663222074508667,1.07828950881958,,0.3452380895614624,,0.380952388048172,,0.5048826932907104,,,,,,
1,899,,,,,,,,0.4761905074119568,,0.38288289308547974,1.0221302509307861,,0.3220611810684204,,0.4761905074119568,,0.6931313276290894,,,,,,
1,949,,,,,,,,0.25952380895614624,,0.21666666865348816,1.1862834692001343,,0.21437908709049225,,0.25952380895614624,,0.349942684173584,,,,,,
1,999,,,,,,,,0.3373015820980072,,0.2445887327194214,1.1636606454849243,,0.31111112236976624,,0.3373015820980072,,0.4989367425441742,,,,,,
1,1015,,,,,,,,,,,,,,,,,,0.33742016553878784,0.2675621211528778,1.0403887033462524,0.24761980772018433,0.33742016553878784,0.5152727365493774
1,1015,,,,,,,0.4076433479785919,,0.35623282194137573,,,0.3659159243106842,,0.4076433479785919,,0.6098107695579529,,,,,,,
2,1049,,,,,,,,0.42424243688583374,,0.385185182094574,0.8880068063735962,,0.4523809552192688,,0.42424243688583374,,0.7580522298812866,,,,,,
2,1099,,,,,,,,0.3690476417541504,,0.2691960334777832,1.1625152826309204,,0.21481481194496155,,0.3690476417541504,,0.591269850730896,,,,,,
2,1149,,,,,,,,0.5162393450737,,0.48000001907348633,0.8744692802429199,,0.4555555582046509,,0.5162393450737,,0.7289883494377136,,,,,,
2,1199,,,,,,,,0.35757577419281006,,0.3105263113975525,1.0286457538604736,,0.28502416610717773,,0.35757577419281006,,0.6259909868240356,,,,,,
2,1249,,,,,,,,0.4029304087162018,,0.30576440691947937,1.1840085983276367,,0.2552380859851837,,0.4029304087162018,,0.5467978119850159,,,,,,
2,1299,,,,,,,,0.4000000059604645,,0.33865249156951904,0.990986168384552,,0.3180076479911804,,0.4000000059604645,,0.5455601215362549,,,,,,
2,1349,,,,,,,,0.3611111044883728,,0.3176470696926117,1.029072642326355,,0.2916666865348816,,0.3611111044883728,,0.5326297879219055,,,,,,
2,1399,,,,,,,,0.4444444477558136,,0.4028944969177246,1.0424211025238037,,0.502070426940918,,0.4444444477558136,,0.6607323884963989,,,,,,
2,1449,,,,,,,,0.36538463830947876,,0.29914531111717224,1.0627282857894897,,0.3076923191547394,,0.36538463830947876,,0.6250137090682983,,,,,,
2,1499,,,,,,,,0.5071428418159485,,0.4917258024215698,0.8608690500259399,,0.5012345910072327,,0.5071428418159485,,0.6478439569473267,,,,,,
2,1523,,,,,,,,,,,,,,,,,,0.3438142240047455,0.26350831985473633,1.0326995849609375,0.24348120391368866,0.3438142240047455,0.5173234343528748
2,1523,,,,,,,0.42220360040664673,,0.3670714497566223,,,0.3669244050979614,,0.42220360040664673,,0.6296712160110474,,,,,,,
3,1549,,,,,,,,0.49567097425460815,,0.46590906381607056,0.802977442741394,,0.4427609443664551,,0.49567097425460815,,0.7030621767044067,,,,,,
3,1599,,,,,,,,0.3928571343421936,,0.3313491940498352,1.0694326162338257,,0.4047619104385376,,0.3928571343421936,,0.5517043471336365,,,,,,
3,1649,,,,,,,,0.5322129130363464,,0.4583333134651184,0.8976874947547913,,0.4025765061378479,,0.5322129130363464,,0.7170804738998413,,,,,,
3,1699,,,,,,,,0.46153849363327026,,0.40877193212509155,0.9839282035827637,,0.4572649598121643,,0.46153849363327026,,0.6393673419952393,,,,,,
3,1749,,,,,,,,0.44973546266555786,,0.3901960849761963,0.9736075401306152,,0.34545454382896423,,0.44973546266555786,,0.708836019039154,,,,,,
3,1799,,,,,,,,0.375,,0.3159252107143402,0.8926087617874146,,0.3180076479911804,,0.375,,0.6964032053947449,,,,,,
3,1849,,,,,,,,0.5529100298881531,,0.48475611209869385,0.8785192370414734,,0.43156200647354126,,0.5529100298881531,,0.738359808921814,,,,,,
3,1899,,,,,,,,0.3934836983680725,,0.35748791694641113,0.9348574280738831,,0.3432098627090454,,0.3934836983680725,,0.5909549593925476,,,,,,
3,1949,,,,,,,,0.5555555820465088,,0.48275864124298096,0.8994805216789246,,0.4417989253997803,,0.5555555820465088,,0.74770587682724,,,,,,
3,1999,,,,,,,,0.375,,0.2888889014720917,0.9645969271659851,,0.3333333432674408,,0.375,,0.7881953120231628,,,,,,
3,2031,,,,,,,,,,,,,,,,,,0.3526706099510193,0.27625781297683716,1.0565128326416016,0.250278502702713,0.3526706099510193,0.5113183856010437
3,2031,,,,,,,0.4457528591156006,,0.38912099599838257,,,0.3814704120159149,,0.4457528591156006,,0.6552796363830566,,,,,,,
4,2032,0.3433956801891327,0.2668556571006775,1.0328974723815918,0.24399980902671814,0.3433956801891327,0.5326701402664185,,,,,,,,,,,,,,,,,
