epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,1.2039525508880615,,,,,,,,,
0,99,,,,,,,,,1.0893512964248657,,,,,,,,,
0,149,,,,,,,,,1.1993364095687866,,,,,,,,,
0,199,,,,,,,,,1.203477382659912,,,,,,,,,
0,249,,,,,,,,,1.322177529335022,,,,,,,,,
0,299,,,,,,,,,1.1346807479858398,,,,,,,,,
0,349,,,,,,,,,1.2432397603988647,,,,,,,,,
0,399,,,,,,,,,0.954721987247467,,,,,,,,,
0,449,,,,,,,,,1.0140570402145386,,,,,,,,,
0,499,,,,,,,,,1.0167696475982666,,,,,,,,,
0,507,,,,,,,,,,,,,0.3154222369194031,0.23882710933685303,1.1722270250320435,0.23517104983329773,0.3154222369194031,0.4960622787475586
0,507,,,,,,,0.3748736083507538,0.30182376503944397,,0.31030577421188354,0.3748736083507538,0.5691753625869751,,,,,,
1,549,,,,,,,,,1.1080671548843384,,,,,,,,,
1,599,,,,,,,,,1.0142563581466675,,,,,,,,,
1,649,,,,,,,,,1.009234070777893,,,,,,,,,
1,699,,,,,,,,,1.108721375465393,,,,,,,,,
1,749,,,,,,,,,1.0152448415756226,,,,,,,,,
1,799,,,,,,,,,0.9814949035644531,,,,,,,,,
1,849,,,,,,,,,1.07828950881958,,,,,,,,,
1,899,,,,,,,,,1.0221302509307861,,,,,,,,,
1,949,,,,,,,,,1.1862834692001343,,,,,,,,,
1,999,,,,,,,,,1.1636606454849243,,,,,,,,,
1,1015,,,,,,,,,,,,,0.33742016553878784,0.2675621211528778,1.0403887033462524,0.24761980772018433,0.33742016553878784,0.5152727365493774
1,1015,,,,,,,0.4076433479785919,0.35623282194137573,,0.3659159243106842,0.4076433479785919,0.6098107695579529,,,,,,
2,1049,,,,,,,,,0.8880068063735962,,,,,,,,,
2,1099,,,,,,,,,1.1625152826309204,,,,,,,,,
2,1149,,,,,,,,,0.8744692802429199,,,,,,,,,
2,1199,,,,,,,,,1.0286457538604736,,,,,,,,,
2,1249,,,,,,,,,1.1840085983276367,,,,,,,,,
2,1299,,,,,,,,,0.990986168384552,,,,,,,,,
2,1349,,,,,,,,,1.029072642326355,,,,,,,,,
2,1399,,,,,,,,,1.0424211025238037,,,,,,,,,
2,1449,,,,,,,,,1.0627282857894897,,,,,,,,,
2,1499,,,,,,,,,0.8608690500259399,,,,,,,,,
2,1523,,,,,,,,,,,,,0.3438142240047455,0.26350831985473633,1.0326995849609375,0.24348120391368866,0.3438142240047455,0.5173234343528748
2,1523,,,,,,,0.42220360040664673,0.3670714497566223,,0.3669244050979614,0.42220360040664673,0.6296712160110474,,,,,,
3,1549,,,,,,,,,0.802977442741394,,,,,,,,,
3,1599,,,,,,,,,1.0694326162338257,,,,,,,,,
3,1649,,,,,,,,,0.8976874947547913,,,,,,,,,
3,1699,,,,,,,,,0.9839282035827637,,,,,,,,,
3,1749,,,,,,,,,0.9736075401306152,,,,,,,,,
3,1799,,,,,,,,,0.8926087617874146,,,,,,,,,
3,1849,,,,,,,,,0.8785192370414734,,,,,,,,,
3,1899,,,,,,,,,0.9348574280738831,,,,,,,,,
3,1949,,,,,,,,,0.8994805216789246,,,,,,,,,
3,1999,,,,,,,,,0.9645969271659851,,,,,,,,,
3,2031,,,,,,,,,,,,,0.3526706099510193,0.27625781297683716,1.0565128326416016,0.250278502702713,0.3526706099510193,0.5113183856010437
3,2031,,,,,,,0.4457528591156006,0.38912099599838257,,0.3814704120159149,0.4457528591156006,0.6552796363830566,,,,,,
4,2032,0.3433956801891327,0.2668556571006775,1.0328974723815918,0.24399980902671814,0.3433956801891327,0.5326701402664185,,,,,,,,,,,,
