epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,1.9475734233856201,,,,,,,,,
0,99,,,,,,,,,1.1403019428253174,,,,,,,,,
0,149,,,,,,,,,1.170943021774292,,,,,,,,,
0,199,,,,,,,,,0.9068509340286255,,,,,,,,,
0,249,,,,,,,,,0.8838391304016113,,,,,,,,,
0,299,,,,,,,,,0.6671167016029358,,,,,,,,,
0,349,,,,,,,,,0.8845170140266418,,,,,,,,,
0,399,,,,,,,,,0.9264058470726013,,,,,,,,,
0,449,,,,,,,,,0.6672133803367615,,,,,,,,,
0,499,,,,,,,,,0.8972697257995605,,,,,,,,,
0,507,,,,,,,,,,,,,0.4206107556819916,0.35349395871162415,1.1738576889038086,0.3903724253177643,0.4206107556819916,0.7116694450378418
0,507,,,,,,,0.4773019254207611,0.4177827835083008,,0.4612472355365753,0.4773019254207611,0.7246879935264587,,,,,,
1,549,,,,,,,,,0.7827829122543335,,,,,,,,,
1,599,,,,,,,,,0.9624990224838257,,,,,,,,,
1,649,,,,,,,,,0.838417649269104,,,,,,,,,
1,699,,,,,,,,,0.8369219899177551,,,,,,,,,
1,749,,,,,,,,,0.8684062957763672,,,,,,,,,
1,799,,,,,,,,,1.135123610496521,,,,,,,,,
1,849,,,,,,,,,0.8906019926071167,,,,,,,,,
1,899,,,,,,,,,0.8771387934684753,,,,,,,,,
1,949,,,,,,,,,0.8617044687271118,,,,,,,,,
1,999,,,,,,,,,0.8214811086654663,,,,,,,,,
1,1015,,,,,,,,,,,,,0.4931299090385437,0.4458274841308594,0.8516204953193665,0.46522802114486694,0.4931299090385437,0.7199272513389587
1,1015,,,,,,,0.5214443802833557,0.48226290941238403,,0.5266352891921997,0.5214443802833557,0.7663499712944031,,,,,,
2,1049,,,,,,,,,0.9696091413497925,,,,,,,,,
2,1099,,,,,,,,,0.7256259322166443,,,,,,,,,
2,1149,,,,,,,,,0.7505234479904175,,,,,,,,,
2,1199,,,,,,,,,0.7431818246841431,,,,,,,,,
2,1249,,,,,,,,,0.771172285079956,,,,,,,,,
2,1299,,,,,,,,,0.8812906742095947,,,,,,,,,
2,1349,,,,,,,,,0.9031639099121094,,,,,,,,,
2,1399,,,,,,,,,0.9833795428276062,,,,,,,,,
2,1449,,,,,,,,,0.8956162929534912,,,,,,,,,
2,1499,,,,,,,,,0.876478374004364,,,,,,,,,
2,1523,,,,,,,,,,,,,0.5171334147453308,0.48021069169044495,0.9214200377464294,0.5095510482788086,0.5171334147453308,0.7215573787689209
2,1523,,,,,,,0.5333318710327148,0.4981192350387573,,0.5416558384895325,0.5333318710327148,0.7742313742637634,,,,,,
3,1549,,,,,,,,,0.6094111800193787,,,,,,,,,
3,1599,,,,,,,,,0.9047587513923645,,,,,,,,,
3,1649,,,,,,,,,1.011769413948059,,,,,,,,,
3,1699,,,,,,,,,0.8888320922851562,,,,,,,,,
3,1749,,,,,,,,,0.8576360940933228,,,,,,,,,
3,1799,,,,,,,,,0.6747919321060181,,,,,,,,,
3,1849,,,,,,,,,0.7984596490859985,,,,,,,,,
3,1899,,,,,,,,,0.8212162256240845,,,,,,,,,
3,1949,,,,,,,,,0.9774746894836426,,,,,,,,,
3,1999,,,,,,,,,0.8104063868522644,,,,,,,,,
3,2031,,,,,,,,,,,,,0.5113471150398254,0.46967214345932007,0.9254832863807678,0.5191927552223206,0.5113471150398254,0.7061775922775269
3,2031,,,,,,,0.539047122001648,0.5060735940933228,,0.5507510304450989,0.539047122001648,0.7765873670578003,,,,,,
4,2049,,,,,,,,,1.0105239152908325,,,,,,,,,
4,2099,,,,,,,,,0.7975810766220093,,,,,,,,,
4,2149,,,,,,,,,0.7033728957176208,,,,,,,,,
4,2199,,,,,,,,,0.7894930839538574,,,,,,,,,
4,2249,,,,,,,,,0.7271013855934143,,,,,,,,,
4,2299,,,,,,,,,0.8784889578819275,,,,,,,,,
4,2349,,,,,,,,,0.9203320741653442,,,,,,,,,
4,2399,,,,,,,,,1.2355544567108154,,,,,,,,,
4,2449,,,,,,,,,0.7088719606399536,,,,,,,,,
4,2499,,,,,,,,,0.6875417828559875,,,,,,,,,
4,2539,,,,,,,,,,,,,0.45612379908561707,0.4292593002319336,0.9372312426567078,0.4979690909385681,0.45612379908561707,0.7033177614212036
4,2539,,,,,,,0.5446375012397766,0.5169928669929504,,0.5598500967025757,0.5446375012397766,0.7821090221405029,,,,,,
5,2540,0.5269578099250793,0.4896667003631592,0.885299026966095,0.5187907218933105,0.5269578099250793,0.7424946427345276,,,,,,,,,,,,
