epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,1.0598410367965698,,,,,,,,,
0,99,,,,,,,,,1.0535355806350708,,,,,,,,,
0,149,,,,,,,,,1.1221836805343628,,,,,,,,,
0,199,,,,,,,,,1.133467435836792,,,,,,,,,
0,249,,,,,,,,,1.411617636680603,,,,,,,,,
0,299,,,,,,,,,1.2599190473556519,,,,,,,,,
0,349,,,,,,,,,0.9309747815132141,,,,,,,,,
0,399,,,,,,,,,0.8088766932487488,,,,,,,,,
0,449,,,,,,,,,1.0797033309936523,,,,,,,,,
0,499,,,,,,,,,0.8565524220466614,,,,,,,,,
0,507,,,,,,,,,,,,,0.3470987379550934,0.2410605400800705,1.0638526678085327,0.20000654458999634,0.3470987379550934,0.518684446811676
0,507,,,,,,,0.3845027983188629,0.3149324059486389,,0.3228202164173126,0.3845027983188629,0.5781657695770264,,,,,,
1,549,,,,,,,,,1.0034677982330322,,,,,,,,,
1,599,,,,,,,,,0.989653468132019,,,,,,,,,
1,649,,,,,,,,,1.0782290697097778,,,,,,,,,
1,699,,,,,,,,,1.1164909601211548,,,,,,,,,
1,749,,,,,,,,,0.9691331386566162,,,,,,,,,
1,799,,,,,,,,,1.0061780214309692,,,,,,,,,
1,849,,,,,,,,,1.0788006782531738,,,,,,,,,
1,899,,,,,,,,,1.009247899055481,,,,,,,,,
1,949,,,,,,,,,0.9409123659133911,,,,,,,,,
1,999,,,,,,,,,1.2100207805633545,,,,,,,,,
1,1015,,,,,,,,,,,,,0.353139728307724,0.27304378151893616,1.0527445077896118,0.244426891207695,0.353139728307724,0.5094743967056274
1,1015,,,,,,,0.4331253468990326,0.3779849410057068,,0.3797350823879242,0.4331253468990326,0.6416295170783997,,,,,,
2,1049,,,,,,,,,1.0846689939498901,,,,,,,,,
2,1099,,,,,,,,,1.1317347288131714,,,,,,,,,
2,1149,,,,,,,,,0.9010844826698303,,,,,,,,,
2,1199,,,,,,,,,1.0434757471084595,,,,,,,,,
2,1249,,,,,,,,,1.2039539813995361,,,,,,,,,
2,1299,,,,,,,,,0.9555138349533081,,,,,,,,,
2,1349,,,,,,,,,1.012997031211853,,,,,,,,,
2,1399,,,,,,,,,0.8418933749198914,,,,,,,,,
2,1449,,,,,,,,,0.9930067658424377,,,,,,,,,
2,1499,,,,,,,,,0.9334341287612915,,,,,,,,,
2,1523,,,,,,,,,,,,,0.332781583070755,0.2677460312843323,1.1051075458526611,0.2598664462566376,0.332781583070755,0.5285735726356506
2,1523,,,,,,,0.4634607136249542,0.4093889892101288,,0.3924846053123474,0.4634607136249542,0.6742924451828003,,,,,,
3,1549,,,,,,,,,0.7705145478248596,,,,,,,,,
3,1599,,,,,,,,,0.9236754775047302,,,,,,,,,
3,1649,,,,,,,,,0.893598198890686,,,,,,,,,
3,1699,,,,,,,,,0.8627333641052246,,,,,,,,,
3,1749,,,,,,,,,0.7718773484230042,,,,,,,,,
3,1799,,,,,,,,,0.834311306476593,,,,,,,,,
3,1849,,,,,,,,,0.877521812915802,,,,,,,,,
3,1899,,,,,,,,,0.9039275646209717,,,,,,,,,
3,1949,,,,,,,,,0.8463180065155029,,,,,,,,,
3,1999,,,,,,,,,0.9140615463256836,,,,,,,,,
3,2031,,,,,,,,,,,,,0.320050984621048,0.2490893453359604,1.080572485923767,0.22712743282318115,0.320050984621048,0.4976637661457062
3,2031,,,,,,,0.4811796247959137,0.42466703057289124,,0.40669137239456177,0.4811796247959137,0.7000907063484192,,,,,,
4,2032,0.3584592044353485,0.28460362553596497,1.0354973077774048,0.26216986775398254,0.3584592044353485,0.5203827023506165,,,,,,,,,,,,
