epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,1.9929653406143188,,,,,,,,,
0,99,,,,,,,,,0.936112105846405,,,,,,,,,
0,149,,,,,,,,,1.3501960039138794,,,,,,,,,
0,199,,,,,,,,,1.5343453884124756,,,,,,,,,
0,249,,,,,,,,,0.9691975712776184,,,,,,,,,
0,299,,,,,,,,,0.778569757938385,,,,,,,,,
0,349,,,,,,,,,0.9683697819709778,,,,,,,,,
0,399,,,,,,,,,0.9774793982505798,,,,,,,,,
0,449,,,,,,,,,0.980113685131073,,,,,,,,,
0,499,,,,,,,,,0.9558481574058533,,,,,,,,,
0,507,,,,,,,,,,,,,0.5021248459815979,0.45171332359313965,0.9724159240722656,0.48331543803215027,0.5021248459815979,0.7014988660812378
0,507,,,,,,,0.46102550625801086,0.3913721740245819,,0.4115118384361267,0.46102550625801086,0.6897908449172974,,,,,,
1,549,,,,,,,,,0.6886656284332275,,,,,,,,,
1,599,,,,,,,,,0.8451564908027649,,,,,,,,,
1,649,,,,,,,,,0.7582815885543823,,,,,,,,,
1,699,,,,,,,,,0.8175553679466248,,,,,,,,,
1,749,,,,,,,,,0.7975152730941772,,,,,,,,,
1,799,,,,,,,,,0.8623180985450745,,,,,,,,,
1,849,,,,,,,,,1.0304429531097412,,,,,,,,,
1,899,,,,,,,,,1.004136085510254,,,,,,,,,
1,949,,,,,,,,,0.8857937455177307,,,,,,,,,
1,999,,,,,,,,,0.8715619444847107,,,,,,,,,
1,1015,,,,,,,,,,,,,0.47051918506622314,0.42446091771125793,1.0177280902862549,0.47621914744377136,0.47051918506622314,0.7234923243522644
1,1015,,,,,,,0.5399049520492554,0.5092013478279114,,0.5427060723304749,0.5399049520492554,0.7648649215698242,,,,,,
2,1049,,,,,,,,,0.6106336712837219,,,,,,,,,
2,1099,,,,,,,,,0.7795876264572144,,,,,,,,,
2,1149,,,,,,,,,1.053796648979187,,,,,,,,,
2,1199,,,,,,,,,0.9632867574691772,,,,,,,,,
2,1249,,,,,,,,,0.8327419757843018,,,,,,,,,
2,1299,,,,,,,,,0.9562546610832214,,,,,,,,,
2,1349,,,,,,,,,0.79340660572052,,,,,,,,,
2,1399,,,,,,,,,0.7791296243667603,,,,,,,,,
2,1449,,,,,,,,,0.7092434167861938,,,,,,,,,
2,1499,,,,,,,,,0.6850752234458923,,,,,,,,,
2,1523,,,,,,,,,,,,,0.49101582169532776,0.47043725848197937,0.8927295804023743,0.5138707756996155,0.49101582169532776,0.7115294337272644
2,1523,,,,,,,0.5612507462501526,0.5374723076820374,,0.5786182880401611,0.5612507462501526,0.7794139981269836,,,,,,
3,1524,0.4836954176425934,0.46418496966362,0.8746986389160156,0.49967333674430847,0.4836954176425934,0.7221085429191589,,,,,,,,,,,,
