epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,1.2400726079940796,,,,,,,,,
0,99,,,,,,,,,1.0721821784973145,,,,,,,,,
0,149,,,,,,,,,0.9272985458374023,,,,,,,,,
0,199,,,,,,,,,1.0463690757751465,,,,,,,,,
0,249,,,,,,,,,0.8834962844848633,,,,,,,,,
0,299,,,,,,,,,0.8055762052536011,,,,,,,,,
0,349,,,,,,,,,0.8596652746200562,,,,,,,,,
0,399,,,,,,,,,0.9376842379570007,,,,,,,,,
0,449,,,,,,,,,0.8337388038635254,,,,,,,,,
0,499,,,,,,,,,0.9414190053939819,,,,,,,,,
0,507,,,,,,,,,,,,,0.4839514493942261,0.41104891896247864,0.8900886178016663,0.38478952646255493,0.4839514493942261,0.7232994437217712
0,507,,,,,,,0.5126553177833557,0.4752295911312103,,0.5121310353279114,0.5126553177833557,0.74766606092453,,,,,,
1,549,,,,,,,,,0.8431763648986816,,,,,,,,,
1,599,,,,,,,,,0.9506455659866333,,,,,,,,,
1,649,,,,,,,,,1.0032118558883667,,,,,,,,,
1,699,,,,,,,,,0.8473268151283264,,,,,,,,,
1,749,,,,,,,,,0.8073034286499023,,,,,,,,,
1,799,,,,,,,,,1.1291147470474243,,,,,,,,,
1,849,,,,,,,,,0.9610246419906616,,,,,,,,,
1,899,,,,,,,,,0.8332704305648804,,,,,,,,,
1,949,,,,,,,,,0.7863875031471252,,,,,,,,,
1,999,,,,,,,,,0.8925907611846924,,,,,,,,,
1,1015,,,,,,,,,,,,,0.4895034432411194,0.4163813292980194,0.8815181851387024,0.39475399255752563,0.4895034432411194,0.7206891775131226
1,1015,,,,,,,0.5399977564811707,0.5123839974403381,,0.5601413249969482,0.5399977564811707,0.7736475467681885,,,,,,
2,1049,,,,,,,,,1.1459516286849976,,,,,,,,,
2,1099,,,,,,,,,0.7683506011962891,,,,,,,,,
2,1149,,,,,,,,,0.7486896514892578,,,,,,,,,
2,1199,,,,,,,,,0.7053938508033752,,,,,,,,,
2,1249,,,,,,,,,0.8016352653503418,,,,,,,,,
2,1299,,,,,,,,,0.7932919859886169,,,,,,,,,
2,1349,,,,,,,,,0.8765171766281128,,,,,,,,,
2,1399,,,,,,,,,0.9798122644424438,,,,,,,,,
2,1449,,,,,,,,,0.8330183029174805,,,,,,,,,
2,1499,,,,,,,,,0.818670928478241,,,,,,,,,
2,1523,,,,,,,,,,,,,0.4786231517791748,0.4571496248245239,0.9063897132873535,0.506466269493103,0.4786231517791748,0.713962733745575
