epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,train_roc-auc_epoch,train_roc-auc_step,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,0.3641025722026825,,0.3034420311450958,1.0530309677124023,,0.2604588568210602,,0.3641025722026825,,0.627388596534729,,,,,,
0,99,,,,,,,,0.385185182094574,,0.3333333134651184,1.0820955038070679,,0.49425286054611206,,0.385185182094574,,0.5790974497795105,,,,,,
0,149,,,,,,,,0.36666667461395264,,0.26833632588386536,1.0788697004318237,,0.27203065156936646,,0.36666667461395264,,0.6279927492141724,,,,,,
0,199,,,,,,,,0.46078431606292725,,0.3919413983821869,0.9080352187156677,,0.34285715222358704,,0.46078431606292725,,0.7494171857833862,,,,,,
0,249,,,,,,,,0.4220779240131378,,0.3468468487262726,1.162318468093872,,0.4059829115867615,,0.4220779240131378,,0.45793652534484863,,,,,,
0,299,,,,,,,,0.5,,0.4424242377281189,0.9679743051528931,,0.4404761791229248,,0.5,,0.7089391946792603,,,,,,
0,349,,,,,,,,0.4629629850387573,,0.420634925365448,0.8760841488838196,,0.3888888955116272,,0.4629629850387573,,0.7194749712944031,,,,,,
0,399,,,,,,,,0.5208333134651184,,0.4761904776096344,0.8963635563850403,,0.4700854420661926,,0.5208333134651184,,0.7278646230697632,,,,,,
0,449,,,,,,,,0.3305555582046509,,0.2571059465408325,1.045809268951416,,0.238095223903656,,0.3305555582046509,,0.5756393671035767,,,,,,
0,499,,,,,,,,0.4920635223388672,,0.4356011748313904,0.9412404298782349,,0.4055555462837219,,0.4920635223388672,,0.5970382690429688,,,,,,
0,507,,,,,,,,,,,,,,,,,,0.3489432632923126,0.2577901780605316,1.0619564056396484,0.22609806060791016,0.3489432632923126,0.5087418556213379
0,507,,,,,,,0.405770480632782,,0.3491477072238922,,,0.3598617911338806,,0.405770480632782,,0.6102520227432251,,,,,,,
1,549,,,,,,,,0.5064102411270142,,0.39613527059555054,1.043129801750183,,0.3294117748737335,,0.5064102411270142,,0.69439697265625,,,,,,
1,599,,,,,,,,0.402777761220932,,0.36799317598342896,0.9788340926170349,,0.37714284658432007,,0.402777761220932,,0.5125247836112976,,,,,,
1,649,,,,,,,,0.4833333492279053,,0.48640352487564087,0.9556540250778198,,0.6645963191986084,,0.4833333492279053,,0.6995941996574402,,,,,,
1,699,,,,,,,,0.46190476417541504,,0.4095238149166107,0.9795782566070557,,0.37460318207740784,,0.46190476417541504,,0.630313515663147,,,,,,
1,749,,,,,,,,0.6319073438644409,,0.674074113368988,0.7932264804840088,,0.8033126592636108,,0.6319073438644409,,0.8742477297782898,,,,,,
1,799,,,,,,,,0.42222222685813904,,0.3629629611968994,1.0671241283416748,,0.5954415798187256,,0.42222222685813904,,0.6463308334350586,,,,,,
1,849,,,,,,,,0.4047619104385376,,0.34366923570632935,0.876004159450531,,0.4285714030265808,,0.4047619104385376,,0.7904853224754333,,,,,,
1,899,,,,,,,,0.523809552192688,,0.41830065846443176,1.0018783807754517,,0.3484848737716675,,0.523809552192688,,0.6446849703788757,,,,,,
1,949,,,,,,,,0.4095238447189331,,0.37306201457977295,0.9397136569023132,,0.34299516677856445,,0.4095238447189331,,0.5935009717941284,,,,,,
1,999,,,,,,,,0.3928571343421936,,0.3290291726589203,1.129103422164917,,0.36049383878707886,,0.3928571343421936,,0.5384666919708252,,,,,,
1,1015,,,,,,,,,,,,,,,,,,0.35333773493766785,0.2814297378063202,1.0518503189086914,0.25615185499191284,0.35333773493766785,0.5141167044639587
