epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc,train_f1,train_loss,train_precision,train_recall,train_roc-auc,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
0,49,,,,,,,,,1.1094481945037842,,,,,,,,,
0,99,,,,,,,,,1.118327260017395,,,,,,,,,
0,149,,,,,,,,,1.1040289402008057,,,,,,,,,
0,199,,,,,,,,,1.002957820892334,,,,,,,,,
0,249,,,,,,,,,1.1417741775512695,,,,,,,,,
0,299,,,,,,,,,0.9943475723266602,,,,,,,,,
0,349,,,,,,,,,0.9342892169952393,,,,,,,,,
0,399,,,,,,,,,0.8655409216880798,,,,,,,,,
0,449,,,,,,,,,0.9860695600509644,,,,,,,,,
0,499,,,,,,,,,0.9128102660179138,,,,,,,,,
0,507,,,,,,,,,,,,,0.37314125895500183,0.272180438041687,1.0486562252044678,0.23755088448524475,0.37314125895500183,0.5460081696510315
0,507,,,,,,,0.4117269217967987,0.3534177839756012,,0.3630084693431854,0.4117269217967987,0.6156580448150635,,,,,,
1,549,,,,,,,,,1.0440269708633423,,,,,,,,,
1,599,,,,,,,,,0.9101266264915466,,,,,,,,,
1,649,,,,,,,,,0.949294924736023,,,,,,,,,
1,699,,,,,,,,,0.970270037651062,,,,,,,,,
1,749,,,,,,,,,0.91262286901474,,,,,,,,,
1,799,,,,,,,,,1.0531615018844604,,,,,,,,,
1,849,,,,,,,,,0.890195369720459,,,,,,,,,
1,899,,,,,,,,,0.9565238356590271,,,,,,,,,
1,949,,,,,,,,,0.9358832240104675,,,,,,,,,
1,999,,,,,,,,,1.134432077407837,,,,,,,,,
1,1015,,,,,,,,,,,,,0.3581652045249939,0.2855999171733856,1.0620574951171875,0.2769807279109955,0.3581652045249939,0.5246829390525818
1,1015,,,,,,,0.4667174518108368,0.4160837233066559,,0.4164911210536957,0.4667174518108368,0.6832793354988098,,,,,,
2,1049,,,,,,,,,0.8169903755187988,,,,,,,,,
2,1099,,,,,,,,,1.0243892669677734,,,,,,,,,
2,1149,,,,,,,,,0.8900436162948608,,,,,,,,,
2,1199,,,,,,,,,0.9290400743484497,,,,,,,,,
2,1249,,,,,,,,,1.0952279567718506,,,,,,,,,
2,1299,,,,,,,,,0.9532727599143982,,,,,,,,,
2,1349,,,,,,,,,0.9549428820610046,,,,,,,,,
2,1399,,,,,,,,,0.8608450889587402,,,,,,,,,
2,1449,,,,,,,,,1.03908371925354,,,,,,,,,
2,1499,,,,,,,,,0.9337706565856934,,,,,,,,,
2,1523,,,,,,,,,,,,,0.36351534724235535,0.29179319739341736,1.0406157970428467,0.27071285247802734,0.36351534724235535,0.5410985946655273
2,1523,,,,,,,0.49112120270729065,0.4455606937408447,,0.4533182382583618,0.49112120270729065,0.717633843421936,,,,,,
3,1524,0.34334567189216614,0.27626416087150574,1.041553020477295,0.2545032799243927,0.34334567189216614,0.5299380421638489,,,,,,,,,,,,
